Dataset,Synthesizer,Repetition,Stage,Category,Message,Filename,Line
D484,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D484,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D484,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D484,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D484,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D484,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D484,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D485,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D486,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D487,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D487,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D487,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D487,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
